CustomerSegment,Customers,ChurnRate,AvgTenure,AvgMonthlyCharges,AvgTotalCharges
2,755,0.6688741721854304,1.7205298013245034,69.72927152317881,127.79264900662251
3,1987,0.3925515853044791,19.351786612984398,78.71190236537493,1542.738248616004
0,2061,0.1445900048520136,59.92964580300825,89.95756914119359,5382.7937651625425
1,2240,0.12767857142857142,28.894642857142856,27.5303125,803.7171428571428
